obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	J_i	J_k	Type	tp_ref	line_ref	
"608.52587"	"608.52576"	"79"	"6.99e+04"	D+	"2.75857762"	"4.79546566"	"3"	"2"		"T5720"	"L11631"	
"608.7878"	"608.78819"	"2bl"	""		"4.18636440"	"6.22237439"	"2"	"2"		""	"L11631"	
"609.1720"	"609.17188"	"6"	""		"4.60695104"	"6.64167865"	"2"	"2"		""	"L11631"	
"609.36440"	"609.36422"	"68"	"1.2e+06"	E	"4.60759327"	"6.64167865"	"3"	"2"		"T2578n"	"L11631"	
"609.43732"	"609.43725"	"33"	"7.3e+05"	E	"4.65203107"	"6.68587270"	"2"	"1"		"T2578n"	"L11631"	
"609.66649"	"609.66638"	"141"	"3.4e+05"	E	"3.98410712"	"6.01718438"	"2"	"3"		"T2578n"	"L11631"	
"609.7081"	"609.70810"	"14"	""		"2.17594512"	"4.20888328"	"3"	"2"		""	"L11631"	
"609.82443"	"609.82433"	"36"	""		"4.55852281"	"6.59107351"	"3"	"3"		""	"L11631"	
"610.02713"	"610.02705"	"22"	""		"4.55852281"	"6.59039805"	"3"	"4"		""	"L11631"	
"610.2177"	"610.21666"	"590bl*"	""		"4.60759327"	"6.63883718"	"3"	"3"		""	"L11631"	
"610.2177"	"610.21710"	"590bl*"	""		"4.83485507"	"6.8660975"	"1"	"2"		""	"L11631"	
"610.31847"	"610.31847"	"257"	""		"4.83485507"	"6.86576013"	"1"	"1"		""	"L11631"	
"610.32935"	"610.32931"	"71"	"1.52e+06"	C	"4.73314079"	"6.76400977"	"3"	"4"		"T5720"	"L11631"	
"610.51310"	"610.51273"	"25"	""		"4.54850612"	"6.57876498"	"4"	"5"		""	"L11631"	
"610.7329"	"610.73233"	"26"	""		"4.07581091"	"6.10533975"	"4"	"3"		""	"L11631"	
"612.02490"	"612.02457"	"34"	"2.12e+01"	B+	"0.91460217"	"2.93984587"	"4"	"4"		"T4920"	"L11631"	
"612.79062"	"612.79059"	"257"	"7.87e+05"	D+	"4.14264893"	"6.16536100"	"3"	"4"		"T5720"	"L11631"	
"613.5790"	"613.57864"	"25"	""		"4.99127081"	"7.01138503"	"5"	"5"		""	"L11631"	
"613.66149"	"613.66146"	"112"	"1.01e+06"	B	"2.45343044"	"4.47327202"	"4"	"3"		"T4187"	"L11631"	
"613.69943"	"613.69936"	"245"	"6.62e+04"	B	"2.19786640"	"4.21758325"	"2"	"1"		"T4187"	"L11631"	
"613.7286"	"613.72814"	"5"	""		"4.58004944"	"6.59967157"	"2"	"1"		""	"L11631"	
"613.7498"	"613.74980"	"4"	""		"3.33201954"	"5.35157038"	"5"	"4"		""	"L11631"	
"613.76913"	"613.76910"	"6800"	"1.00e+06"	B	"2.58810592"	"4.60759327"	"3"	"3"		"T4293"	"L11631"	
"613.9867"	"613.98603"	"4"	""		"4.25622280"	"6.27499663"	"3"	"3"		""	"L11631"	
"614.17316"	"614.17305"	"510"	"1.23e+06"	B	"3.60252504"	"5.62068415"	"3"	"2"		"T5783"	"L11631"	
"614.78343"	"614.78340"	"209"	"5.37e+05"	C+	"4.07581091"	"6.09196644"	"4"	"3"		"T5720"	"L11631"	
"615.16177"	"615.16170"	"132"	"1.77e+04"	B	"2.17594512"	"4.19086081"	"3"	"2"		"T4187"	"L11631"	
"615.77280"	"615.77276"	"550"	"1.2e+06"	D	"4.07581091"	"6.08872711"	"4"	"4"		"T2578n"	"L11631"	
"615.9377"	"615.93730"	"35"	""		"4.60759327"	"6.61997175"	"3"	"4"		""	"L11631"	
"616.35441"	"616.35434"	"105"	"8.44e+03"	C+	"2.19786640"	"4.20888328"	"2"	"2"		"T5783"	"L11631"	
"616.53599"	"616.53595"	"204"	"6.54e+05"	C+	"4.14264893"	"6.15307342"	"3"	"4"		"T5720"	"L11631"	
"616.9597"	"616.95974"	"27"	""		"4.73314079"	"6.74218434"	"3"	"3"		""	"L11631"	
"617.05067"	"617.05056"	"407"	""		"4.79546566"	"6.80421351"	"2"	"2"		""	"L11631"	
"617.33352"	"617.33340"	"240"	"2.31e+05"	B	"2.22271209"	"4.23053960"	"1"	"0"		"T4187"	"L11631"	
"618.02038"	"618.02019"	"195"	"5.59e+04"	D+	"2.72754450"	"4.73314079"	"4"	"3"		"T5720"	"L11631"	
"618.5697"	"618.56970"	"34"	""		"5.64908881"	"7.6529034"	"3"	"4"		""	"L11631"	
"618.79900"	"618.79889"	"191"	"4.1e+05"	E	"3.94332623"	"5.94639870"	"3"	"4"		"T2578n"	"L11631"	
"619.1558"	"619.15572"	"6000bl*"	"7.41e+05"	C+	"2.43269470"	"4.43461275"	"5"	"4"		"T5720"	"L11631"	
"619.1558"	"619.15657"	"6000bl*"	""		"4.25622280"	"6.25813812"	"3"	"4"		""	"L11631"	
"620.03125"	"620.03122"	"550"	"9.06e+04"	C+	"2.60850194"	"4.60759327"	"2"	"3"		"T4293"	"L11631"	
"621.34299"	"621.34291"	"457"	"1.90e+05"	D+	"2.22271209"	"4.21758325"	"1"	"1"		"T5720"	"L11631"	
"621.51434"	"621.51431"	"219"	"1.18e+06"	C+	"4.18636440"	"6.18068544"	"2"	"3"		"T5720"	"L11631"	
"621.92806"	"621.92802"	"780"	"1.27e+05"	B	"2.19786640"	"4.19086081"	"2"	"2"		"T4187"	"L11631"	
"622.0783"	"622.07794"	"62"	""		"3.88160368"	"5.87411777"	"4"	"4"		""	"L11631"	
"622.6250"	"622.62500"	"71"	""		"3.64164057"	"5.63240401"	"3"	"4"		""	"L11631"	
"622.6736"	"622.67339"	"65"	""		"3.88350907"	"5.87411777"	"3"	"4"		""	"L11631"	
"622.9228"	"622.92256"	"89"	"8.97e+04"	D+	"2.84504259"	"4.83485507"	"1"	"1"		"T5783"	"L11631"	
"623.07226"	"623.07219"	"6600"	"9.99e+05"	B	"2.55917148"	"4.54850612"	"4"	"4"		"T4293"	"L11631"	
"623.26408"	"623.26400"	"790"	"3.42e+06"	B	"3.65369332"	"5.64241573"	"2"	"1"		"T6110"	"L11631"	
"624.0310"	"624.03097"	"41"	""		"4.14264893"	"6.12892712"	"3"	"2"		""	"L11631"	
"624.06458"	"624.06459"	"288"	"2.30e+04"	D+	"2.22271209"	"4.20888328"	"1"	"2"		"T5720"	"L11631"	
"624.63184"	"624.63177"	"4900"	"3.24e+06"	B	"3.60252504"	"5.58689276"	"3"	"3"		"T5720"	"L11631"	
"625.25550"	"625.25546"	"9500"	"3.19e+05"	B	"2.40407444"	"4.38646275"	"6"	"5"		"T4187"	"L11631"	
"625.3831"	"625.38282"	"50"	""		"4.73314079"	"6.71512541"	"3"	"3"		""	"L11631"	
"625.42581"	"625.42574"	"5100"	"2.13e+05"	C+	"2.27860466"	"4.26045326"	"2"	"1"		"T5720"	"L11631"	
"625.63611"	"625.63608"	"1380"	"7.40e+04"	C	"2.45343044"	"4.43461275"	"4"	"4"		"T5720"	"L11631"	
"626.51335"	"626.51320"	"2690"	"6.84e+04"	B	"2.17594512"	"4.15435379"	"3"	"3"		"T4187"	"L11631"	
"627.02246"	"627.02231"	"760"	"1.39e+05"	D	"2.85805275"	"4.83485507"	"0"	"1"		"T5720"	"L11631"	
"627.1278"	"627.12776"	"200"	"3.05e+04"	C+	"3.33201954"	"5.30848946"	"5"	"5"		"T6110"	"L11631"	
"628.06178"	"628.06167"	"3800"	"6.26e+02"	B+	"0.85899575"	"2.83252676"	"5"	"5"		"T4920"	"L11631"	
"628.0774"	"628.07694"	"50"	""		"4.58004944"	"6.55353246"	"2"	"1"		""	"L11631"	
"629.09652"	"629.09648"	"1780"	""		"4.73314079"	"6.70342551"	"3"	"2"		""	"L11631"	
"629.1070"	"629.10658"	"100"	""		"4.73314079"	"6.70339390"	"3"	"4"		""	"L11631"	
"629.3925"	"629.39238"	"200"	""		"4.83485507"	"6.80421351"	"1"	"2"		""	"L11631"	
"629.77927"	"629.77923"	"4680"	"6.12e+04"	B	"2.22271209"	"4.19086081"	"1"	"2"		"T4187"	"L11631"	
"630.15008"	"630.14996"	"33100"	"6.43e+06"	B	"3.65369332"	"5.62068415"	"2"	"2"		"T5783"	"L11631"	
"630.24932"	"630.24932"	"10700"	""		"3.68638944"	"5.65307019"	"1"	"0"		""	"L11631"	
"630.7854"	"630.78541"	"182"	""		"3.64164057"	"5.60664989"	"3"	"3"		""	"L11631"	
"631.14999"	"631.14991"	"1000"	"2.42e+04"	C+	"2.83159117"	"4.79546566"	"2"	"2"		"T6110"	"L11631"	
"631.2770"	"631.27653"	"71"	""		"4.43461275"	"6.39809335"	"4"	"3"		""	"L11631"	
"631.53063"	"631.53056"	"7400"	"1.40e+06"	C	"4.14264893"	"6.10533975"	"3"	"3"		"T5720"	"L11631"	
"631.54121"	"631.54113"	"1510"	""		"4.14264893"	"6.10530689"	"3"	"2"		""	"L11631"	
"631.58110"	"631.58107"	"5000"	"4.0e+05"	D	"4.07581091"	"6.03834476"	"4"	"4"		"T2578n"	"L11631"	
"631.80171"	"631.80176"	"37200"	"3.75e+05"	D+	"2.45343044"	"4.41527878"	"4"	"3"		"T4653"	"L11631"	
"632.26851"	"632.26847"	"15500"	"6.95e+04"	C+	"2.58810592"	"4.54850612"	"3"	"4"		"T4293"	"L11631"	
"633.08491"	"633.08475"	"2000"	"6.4e+05"	E	"4.73314079"	"6.69101333"	"3"	"2"		"T2578n"	"L11631"	
"633.53304"	"633.53296"	"51000"	"1.58e+05"	C+	"2.19786640"	"4.15435379"	"2"	"3"		"T5720"	"L11631"	
"633.68239"	"633.68231"	"65000"	"7.71e+06"	B	"3.68638944"	"5.64241573"	"1"	"1"		"T6110"	"L11631"	
"633.88771"	"633.88755"	"3800"	"5.1e+06"	D	"4.79546566"	"6.75085864"	"2"	"1"		"T2578n"	"L11631"	
"634.41487"	"634.41475"	"9500"	"1.80e+04"	B	"2.43269470"	"4.38646275"	"5"	"5"		"T4187"	"L11631"	
"635.0544"	"635.05440"	"129"	""		"4.58004944"	"6.53184961"	"2"	"2"		""	"L11631"	
"635.1272"	"635.12730"	"151"	""		"4.31247059"	"6.26404671"	"5"	"6"		""	"L11631"	
"635.3836"	"635.38355"	"282"	"7.87e+00"	B+	"0.91460217"	"2.86539125"	"4"	"3"		"T4920"	"L11631"	
"635.50286"	"635.50278"	"17000"	"1.69e+05"	C	"2.84504259"	"4.79546566"	"1"	"2"		"T5720"	"L11631"	
"635.86333"	"635.86321"	"7800"	"5.19e+05"	C+	"4.14264893"	"6.09196644"	"3"	"3"		"T5720"	"L11631"	
"635.86972"	"635.86960"	"28200"	"4.32e+02"	A	"0.85899575"	"2.80829367"	"5"	"6"		"T3548"	"L11631"	
"636.28759"	"636.28755"	"6600"	"2.8e+05"	E	"4.18636440"	"6.13438193"	"2"	"3"		"T2578n"	"L11631"	
"636.43653"	"636.43637"	"2400"	"2.1e+06"	E	"4.79546566"	"6.74302768"	"2"	"1"		"T2578n"	"L11631"	
"636.46947"	"636.46939"	"1230"	""		"4.58438864"	"6.53184961"	"3"	"2"		""	"L11631"	
"636.7120"	"636.71208"	"182"	""		"4.79546566"	"6.74218434"	"2"	"3"		""	"L11631"	
"636.8379"	"636.83717"	"71"	""		"3.88160368"	"5.82793998"	"4"	"5"		""	"L11631"	
"636.8634"	"636.86244"	"50"	""		"4.79546566"	"6.74172473"	"2"	"2"		""	"L11631"	
"637.6199"	"637.62003"	"151"	""		"4.32010008"	"6.26404671"	"6"	"6"		""	"L11631"	
"638.07428"	"638.07429"	"15800"	"1.38e+06"	C	"4.18636440"	"6.12892712"	"2"	"2"		"T5720"	"L11631"	
"638.57181"	"638.57173"	"790"	""		"4.73314079"	"6.67419029"	"3"	"3"		""	"L11631"	
"639.25383"	"639.25375"	"1020"	""		"2.27860466"	"4.21758325"	"2"	"1"		""	"L11631"	
"639.36009"	"639.36001"	"302000"	"4.81e+05"	C	"2.43269470"	"4.37135106"	"5"	"4"		"T5720"	"L11631"	
"639.7968"	"639.79685"	"129"	""		"4.47327202"	"6.41060472"	"3"	"2"		""	"L11631"	
"639.9649"	"639.96460"	"151"	""		"3.98410712"	"5.92093198"	"2"	"3"		""	"L11631"	
"640.00008"	"640.00000"	"490000"	"9.27e+06"	B	"3.60252504"	"5.53924278"	"3"	"4"		"T5783"	"L11631"	
"640.03175"	"640.03163"	"28200"	"8.69e+02"	C+	"0.91460217"	"2.85122419"	"4"	"4"		"T5720"	"L11631"	
"640.80179"	"640.80171"	"74000"	"3.12e+06"	B	"3.68638944"	"5.62068415"	"1"	"2"		"T5783"	"L11631"	
"640.8335"	"640.83326"	"219"	""		"4.38646275"	"6.32066224"	"5"	"4"		""	"L11631"	
"641.1107"	"641.11054"	"417"	""		"4.73314079"	"6.66650376"	"3"	"4"		""	"L11631"	
"641.16489"	"641.16477"	"219000"	"4.43e+06"	B	"3.65369332"	"5.58689276"	"2"	"3"		"T5720"	"L11631"	
"641.2202"	"641.22021"	"71"	""		"2.45343044"	"4.38646275"	"4"	"5"		""	"L11631"	
"641.6930"	"641.69328"	"1020bl"	""		"4.79546566"	"6.72707289"	"2"	"2"		""	"L11631"	
"641.96450"	"641.96437"	"1230"	""		"3.94332623"	"5.87411777"	"3"	"4"		""	"L11631"	
"641.99492"	"641.99484"	"36300"	"1.2e+07"	D	"4.73314079"	"6.66384071"	"3"	"3"		"T2578n"	"L11631"	
"642.0065"	"642.00630"	"182"	""		"4.58004944"	"6.51071489"	"2"	"1"		""	"L11631"	
"642.13504"	"642.13496"	"257000"	"3.04e+05"	B	"2.27860466"	"4.20888328"	"2"	"2"		"T4187"	"L11631"	
"643.08460"	"643.08447"	"209000"	"1.77e+05"	B	"2.17594512"	"4.10337372"	"3"	"4"		"T4187"	"L11631"	
"643.4876"	"643.48764"	"50"	""		"3.41489715"	"5.34111814"	"1"	"1"		""	"L11631"	
"643.64068"	"643.64056"	"2040"	""		"4.18636440"	"6.11212776"	"2"	"1"		""	"L11631"	
"643.8459"	"643.84616"	"71"	""		"5.38520741"	"7.31035581"	"3"	"2"		""	"L11631"	
"643.87577"	"643.87573"	"680"	""		"4.43461275"	"6.35967275"	"4"	"3"		""	"L11631"	
"643.9562"	"643.95557"	"50"	""		"4.47327202"	"6.39809335"	"3"	"3"		""	"L11631"	
"644.6100"	"644.60995"	"219"	""		"4.07581091"	"5.99867825"	"4"	"5"		""	"L11631"	
"645.9286"	"645.92839"	"71"	""		"4.18636440"	"6.10530689"	"2"	"2"		""	"L11631"	
"646.2725"	"646.27121"	"33100bl*"	"9.70e+04"	C	"0.91460217"	"2.83252676"	"4"	"5"		"T4653"	"L11631"	
"646.2725"	"646.27255"	"33100bl*"	"5.60e+04"	C	"2.45343044"	"4.37135106"	"4"	"4"		"T5720"	"L11631"	
"646.46638"	"646.46617"	"630"	""		"0.95815732"	"2.87550352"	"3"	"2"		""	"L11631"	
"646.91177"	"646.91173"	"870"	""		"2.40407444"	"4.32010008"	"6"	"6"		""	"L11631"	
"646.91926"	"646.91918"	"10200"	"8.3e+06"	E	"4.83485507"	"6.75085864"	"1"	"1"		"T2578n"	"L11631"	
"647.2149"	"647.21507"	"100"	""		"4.37135106"	"6.28647868"	"4"	"5"		""	"L11631"	
"647.56240"	"647.56236"	"13200"	"2.60e+04"	C	"2.55917148"	"4.47327202"	"4"	"3"		"T5720"	"L11631"	
"647.6609"	"647.66045"	"71"	""		"4.10337372"	"6.01718438"	"4"	"3"		""	"L11631"	
"648.18699"	"648.18695"	"15800"	"3.29e+04"	B	"2.27860466"	"4.19086081"	"2"	"2"		"T4187"	"L11631"	
"648.3946"	"648.39437"	"398"	""		"1.48486439"	"3.39650880"	"4"	"3"		""	"L11631"	
"649.44995"	"649.44978"	"3470"	""		"4.73314079"	"6.64167865"	"3"	"2"		""	"L11631"	
"649.49800"	"649.49801"	"870000"	"7.66e+05"	B	"2.40407444"	"4.31247059"	"6"	"5"		"T4187"	"L11631"	
"649.57418"	"649.57410"	"5800"	"6.4e+06"	E	"4.83485507"	"6.74302768"	"1"	"1"		"T2578n"	"L11631"	
"649.64661"	"649.64653"	"18600"	"7.8e+06"	E	"4.79546566"	"6.70342551"	"2"	"2"		"T2578n"	"L11631"	
"649.89388"	"649.89380"	"19100"	"4.64e+02"	B+	"0.95815732"	"2.86539125"	"3"	"3"		"T4920"	"L11631"	
"649.9616"	"649.96119"	"200"	""		"4.43461275"	"6.34164892"	"4"	"3"		""	"L11631"	
"650.0478"	"650.0477"	"129bl"	""		"5.44571679"	"7.3524990"	"3"	"4"		""	"L11631"	
"650.16718"	""	"15100"	""		""	""	""	""		""	"L11631"	
"650.41831"	"650.41814"	"580"	""		"4.73314079"	"6.63883718"	"3"	"3"		""	"L11631"	
"650.4509"	"650.45035"	"129"	""		"4.18636440"	"6.09196644"	"2"	"3"		""	"L11631"	
"650.96164"	"650.96151"	"1820"	""		"4.07581091"	"5.97991659"	"4"	"5"		""	"L11631"	
"651.83667"	"651.83654"	"18600"	"1.13e+05"	D+	"2.83159117"	"4.73314079"	"2"	"3"		"T5720"	"L11631"	
"652.85345"	""	"6000"	""		""	""	""	""		""	"L11631"	
"653.39290"	"653.39277"	"6600"	"1.2e+06"	E	"4.55852281"	"6.45554341"	"3"	"2"		"T2578n"	"L11631"	
"653.84934"	"653.84939"	"930"	""		"4.14264893"	"6.03834476"	"3"	"4"		""	"L11631"	
"654.62390"	"654.62373"	"224000"	"9.06e+05"	C	"2.75857762"	"4.65203107"	"3"	"2"		"T5720"	"L11631"	
"654.7576"	"654.75742"	"129"	""		"0.95815732"	"2.85122419"	"3"	"4"		""	"L11631"	
"655.16776"	"655.16768"	"1260"	""		"0.99011115"	"2.88199261"	"2"	"1"		""	"L11631"	
"655.5869"	"655.58688"	"219"	""		"4.07581091"	"5.96648265"	"4"	"3"		""	"L11631"	
"655.67876"	"655.67868"	"1700"	""		"4.79546566"	"6.68587270"	"2"	"1"		""	"L11631"	
"655.9771"	"655.97687"	"282"	""		"4.58004944"	"6.46959714"	"2"	"1"		""	"L11631"	
"656.92151"	"656.92138"	"45700"	"6.0e+06"	D	"4.73314079"	"6.61997175"	"3"	"4"		"T2578n"	"L11631"	
"657.1167"	"657.11655"	"417"	""		"4.29441489"	"6.18068544"	"2"	"3"		""	"L11631"	
"657.4228"	"657.42263"	"10000bl"	"3.06e+02"	B+	"0.99011115"	"2.87550352"	"2"	"2"		"T4920"	"L11631"	
"657.50154"	"657.50154"	"22400"	"4.30e+04"	C+	"2.58810592"	"4.47327202"	"3"	"3"		"T5720"	"L11631"	
"658.12097"	"658.12089"	"4170"	"3.58e+02"	C+	"1.48486439"	"3.36825640"	"4"	"4"		"T5783"	"L11631"	
"658.4579"	"658.45743"	"219"	""		"5.39325126"	"7.2756807"	"4"	"3"		""	"L11631"	
"659.13125"	"659.13125"	"1580"	""		"4.59311043"	"6.47361547"	"4"	"3"		""	"L11631"	
"659.2609"	"659.26082"	"129bl"	""		"4.95563019"	"6.83576563"	"3"	"2"		""	"L11631"	
"659.29134"	"659.29121"	"155000"	"7.37e+05"	C+	"2.72754450"	"4.60759327"	"4"	"3"		"T5720"	"L11631"	
"659.38701"	"659.38692"	"71000"	"5.28e+04"	B	"2.43269470"	"4.31247059"	"5"	"5"		"T4187"	"L11631"	
"659.75606"	"659.75589"	"8700"	"2.0e+06"	E	"4.79546566"	"6.67419029"	"2"	"3"		"T2578n"	"L11631"	
"660.1122"	"660.11233"	"71"	""		"4.98804995"	"6.86576013"	"2"	"1"		""	"L11631"	
"660.3196"	"660.31961"	"200"	""		"3.64164057"	"5.51876133"	"3"	"2"		""	"L11631"	
"660.3340"	"660.33400"	"219"	""		"2.42419831"	"4.30127816"	"1"	"1"		""	"L11631"	
"660.45885"	"660.45855"	"1230"	""		"4.83485507"	"6.71158094"	"1"	"1"		""	"L11631"	
"660.80256"	"660.80247"	"1860"	""		"2.27860466"	"4.15435379"	"2"	"3"		""	"L11631"	
"660.89521"	"660.89512"	"500"	""		"4.19086081"	"6.06634697"	"2"	"2"		""	"L11631"	
"660.91098"	"660.91094"	"24000"	"3.45e+04"	C+	"2.55917148"	"4.43461275"	"4"	"4"		"T4293"	"L11631"	
"660.9678"	"660.96775"	"1350bl"	""		"0.99011115"	"2.86539125"	"2"	"3"		""	"L11631"	
"661.38250"	"661.38246"	"1480"	""		"1.01105568"	"2.88515991"	"1"	"0"		""	"L11631"	
"661.4949"	"661.49519"	"71"	""		"5.44571679"	"7.3195016"	"3"	"2"		""	"L11631"	
"662.2407"	"662.24073"	"151"	""		"4.38646275"	"6.25813812"	"5"	"4"		""	"L11631"	
"662.3791"	"662.37794"	"219"	""		"4.07581091"	"5.94709859"	"4"	"3"		""	"L11631"	
"662.50216"	"662.50212"	"3980"	"2.34e+02"	B+	"1.01105568"	"2.88199261"	"1"	"1"		"T4920"	"L11631"	
"662.75444"	"662.75435"	"4680"	""		"4.54850612"	"6.41873101"	"4"	"3"		""	"L11631"	
"663.1979"	"663.19797"	"129"	""		"4.98804995"	"6.85702383"	"2"	"1"		""	"L11631"	
"663.34121"	"663.34116"	"3470"	""		"4.83485507"	"6.70342551"	"1"	"2"		""	"L11631"	
"663.37492"	"663.37483"	"12000"	"3.44e+06"	C+	"4.55852281"	"6.42699840"	"3"	"3"		"T5720"	"L11631"	
"663.41067"	"663.41054"	"3980"	""		"4.79546566"	"6.66384071"	"2"	"3"		""	"L11631"	
"663.6964"	"663.69646"	"182"	""		"4.14264893"	"6.01021907"	"3"	"3"		""	"L11631"	
"663.98779"	"663.98757"	"1510"	""		"4.07581091"	"5.94256226"	"4"	"4"		""	"L11631"	
"664.5367"	"664.53646"	"151"	""		"4.38646275"	"6.25167222"	"5"	"4"		""	"L11631"	
"664.69314"	"664.69305"	"1170"	""		"2.60850194"	"4.47327202"	"2"	"3"		""	"L11631"	
"664.80806"	"664.80793"	"1120"	"3.64e+01"	B+	"1.01105568"	"2.87550352"	"1"	"2"		"T4920"	"L11631"	
"665.38523"	"665.38510"	"1860"	""		"4.15435379"	"6.01718438"	"3"	"3"		""	"L11631"	
"666.32321"	"666.32312"	"6000"	""		"4.55852281"	"6.41873101"	"3"	"3"		""	"L11631"	
"666.34417"	"666.34408"	"63000"	"4.98e+05"	B	"2.42419831"	"4.28434800"	"1"	"0"		"T4187"	"L11631"	
"666.5427"	"666.54267"	"324"	""		"1.55735733"	"3.41695281"	"3"	"2"		""	"L11631"	
"666.74187"	"666.74178"	"710"	""		"2.45343044"	"4.31247059"	"4"	"5"		""	"L11631"	
"666.77108"	"666.77099"	"980"	"1.66e+05"	C+	"4.58438864"	"6.44334733"	"3"	"3"		"T6110"	"L11631"	
"667.2680"	"667.26779"	"182"	""		"5.39325126"	"7.2508259"	"4"	"3"		""	"L11631"	
"667.3814"	"667.38183"	"100"	""		"4.73314079"	"6.59039805"	"3"	"4"		""	"L11631"	
"667.6865"	"667.68653"	"200"	""		"4.55852281"	"6.41493251"	"3"	"2"		""	"L11631"	
"667.79865"	"667.79848"	"240000"	"6.34e+05"	B	"2.69240763"	"4.54850612"	"5"	"4"		"T5720"	"L11631"	
"668.2236"	"668.22368"	"251"	""		"4.07581091"	"5.93072834"	"4"	"5"		""	"L11631"	
"668.74918"	"668.74904"	"1700"	""		"4.14264893"	"5.99610917"	"3"	"4"		""	"L11631"	
"669.22720"	"669.22711"	"780"	""		"4.07581091"	"5.92794713"	"4"	"4"		""	"L11631"	
"669.2469"	"669.24673"	"100"	""		"4.55852281"	"6.41060472"	"3"	"2"		""	"L11631"	
"669.91414"	"669.91409"	"1100"	"1.68e+05"	C+	"4.59311043"	"6.44334733"	"4"	"3"		"T6110"	"L11631"	
"670.35670"	"670.35656"	"8700"	"1.8e+04"	D	"2.75857762"	"4.60759327"	"3"	"3"		"T2578n"	"L11631"	
"670.44805"	"670.44792"	"1100"	""		"4.21758325"	"6.06634697"	"1"	"2"		""	"L11631"	
"670.51020"	"670.51006"	"4790"	""		"4.60695104"	"6.45554341"	"2"	"2"		""	"L11631"	
"670.74327"	"670.74309"	"680"	""		"4.60759327"	"6.45554341"	"3"	"2"		""	"L11631"	
"671.03191"	"671.03177"	"3550"	""		"1.48486439"	"3.33201954"	"4"	"5"		""	"L11631"	
"671.1821"	"671.18193"	"251"	""		"4.95563019"	"6.80237209"	"3"	"3"		""	"L11631"	
"671.2438"	"671.24394"	"282"	""		"4.98804995"	"6.83462125"	"2"	"3"		""	"L11631"	
"671.30465"	"671.30456"	"4070"	""		"4.60695104"	"6.45335558"	"2"	"2"		""	"L11631"	
"671.31957"	"671.31948"	"1550"	""		"4.14264893"	"5.98901244"	"3"	"2"		""	"L11631"	
"671.37444"	"671.37421"	"2820"	""		"4.79546566"	"6.64167865"	"2"	"2"		""	"L11631"	
"671.53828"	"671.53814"	"3980"	""		"4.60759327"	"6.45335558"	"3"	"2"		""	"L11631"	
"671.62368"	"671.62359"	"3890"	""		"4.58004944"	"6.42557692"	"2"	"3"		""	"L11631"	
"671.7301"	"671.73018"	"151"	""		"5.06740926"	"6.9126439"	"2"	"2"		""	"L11631"	
"671.75266"	"671.75253"	"2690"	""		"4.60695104"	"6.45212430"	"2"	"1"		""	"L11631"	
"672.53568"	"672.53554"	"3980"	""		"4.10337372"	"5.94639870"	"4"	"4"		""	"L11631"	
"672.66664"	"672.66659"	"5600"	""		"4.60695104"	"6.44961696"	"2"	"1"		""	"L11631"	
"673.02919"	"673.02910"	"550"	""		"4.91297355"	"6.75464698"	"4"	"4"		""	"L11631"	
"673.20644"	"673.20644"	"1950"	""		"4.58438864"	"6.42557692"	"3"	"3"		""	"L11631"	
"673.31508"	"673.31499"	"4680"	""		"4.63819369"	"6.47908516"	"1"	"0"		""	"L11631"	
"673.5006"	"673.50070"	"71"	""		"4.43461275"	"6.27499663"	"4"	"3"		""	"L11631"	
"673.65309"	"673.65328"	"710"	""		"4.29441489"	"6.13438193"	"2"	"3"		""	"L11631"	
"673.7269"	"673.72678"	"324"	""		"3.26570610"	"5.10547240"	"2"	"1"		""	"L11631"	
"673.79866"	"673.79848"	"3020"	""		"4.55852281"	"6.39809335"	"3"	"3"		""	"L11631"	
"673.95215"	"673.95201"	"2570"	"3.37e+02"	C	"1.55735733"	"3.39650880"	"3"	"3"		"T5783"	"L11631"	
"674.51008"	"674.50999"	"3020"	""		"4.58004944"	"6.41767950"	"2"	"2"		""	"L11631"	
"674.59560"	"674.59551"	"1510"	""		"4.07581091"	"5.91320801"	"4"	"3"		""	"L11631"	
"674.69545"	"674.69531"	"500"	""		"2.60850194"	"4.44562726"	"2"	"2"		""	"L11631"	
"675.01520"	"675.01511"	"52000"	"1.17e+05"	B	"2.42419831"	"4.26045326"	"1"	"1"		"T4187"	"L11631"	
"675.27067"	"675.27067"	"7200"	"3.05e+06"	B	"4.63819369"	"6.47375371"	"1"	"1"		"T6110"	"L11631"	
"675.34635"	"675.34635"	"650"	""		"4.55852281"	"6.39387714"	"3"	"3"		""	"L11631"	
"675.56050"	""	"4170"	""		""	""	""	""		""	"L11631"	
"676.41075"	"676.41065"	"468"	""		"4.59311043"	"6.42557692"	"4"	"3"		""	"L11631"	
"676.9659"	"676.96589"	"324"	""		"4.58004944"	"6.41101300"	"2"	"2"		""	"L11631"	
"677.74089"	"677.74080"	"710"	""		"4.18636440"	"6.01523448"	"2"	"1"		""	"L11631"	
"678.3265"	"678.32639"	"282"	""		"2.55917148"	"4.38646275"	"4"	"5"		""	"L11631"	
"678.37035"	"678.37034"	"790"	""		"2.58810592"	"4.41527878"	"3"	"3"		""	"L11631"	
"678.57400"	"678.57405"	"520"	""		"4.58438864"	"6.41101300"	"3"	"2"		""	"L11631"	
"678.5850"	"678.58497"	"347"	""		"4.07581091"	"5.90240588"	"4"	"5"		""	"L11631"	
